test,UniqueID,Gene.Name,logFC,P.Value,Adj.P.Value
DEG.wk52,ENSG00000233154,LINC01762,-0.322381005,4.34e-05,0.000585806
DEG.wk52,ENSG00000233175,AC008105.1,-0.334280405,0.011584292,0.053347454
DEG.wk52,ENSG00000233178,AL161457.2,-0.056315892,0.196723784,0.381304904
DEG.wk52,ENSG00000233184,AC093157.1,-0.032781337,0.398835921,0.595509523
DEG.wk52,ENSG00000233214,AC002511.2,-0.44620196,0.000159653,0.001771434
DEG.wk52,ENSG00000233220,LINC00167,0.052339456,0.503284313,0.684256543
DEG.wk52,ENSG00000233223,AC016876.2,0.140987494,0.032369481,0.113412239
DEG.wk52,ENSG00000233230,AC079807.1,-0.013904794,0.843761479,0.913705131
DEG.wk52,ENSG00000233251,AC007743.1,-0.122893065,0.045304849,0.143686078
DEG.wk52,ENSG00000233261,FAM238A,-0.170301414,0.033538315,0.116124734
DEG.wk52,ENSG00000233264,AC006042.2,0.035558622,0.612286623,0.765224902
DEG.wk52,ENSG00000233266,HMGB1P31,-0.00392511,0.970177761,0.984853541
DEG.wk52,ENSG00000233276,GPX1,-0.093171915,0.300287345,0.498845366
DEG.wk52,ENSG00000233297,RASA4DP,0.159130953,0.339713332,0.540552021
DEG.wk52,ENSG00000233306,TRGV2,0.123144554,0.04560889,0.144468191
DEG.wk52,ENSG00000233327,USP32P2,-0.152850504,0.123892674,0.283614925
DEG.wk52,ENSG00000233338,TLR8-AS1,-0.375116231,0.000893282,0.007346972
DEG.wk52,ENSG00000233343,ATP6V1G1P4,-0.074356098,0.528308499,0.703280159
DEG.wk52,ENSG00000233355,CHRM3-AS2,0.14449483,0.004152266,0.024546463
DEG.wk52,ENSG00000233369,GTF2IP4,0.233470991,1.3e-05,0.000207611
DEG.wk52,ENSG00000233382,NKAPP1,0.006969864,0.853194559,0.919487259
DEG.wk52,ENSG00000233387,IATPR,0.2059482,0.005087516,0.02869885
DEG.wk52,ENSG00000233392,AC104809.2,0.326354943,0.006672943,0.035467014
DEG.wk52,ENSG00000233396,LINC01719,0.016327735,0.759926941,0.861989218
DEG.wk52,ENSG00000233401,PRKAR1AP1,-0.140709698,0.176413728,0.355278464
DEG.wk52,ENSG00000233411,AL359962.1,-0.196344016,0.123907101,0.283614925
DEG.wk52,ENSG00000233416,AC012065.2,-0.147061481,0.069166297,0.193041302
DEG.wk52,ENSG00000233426,EIF3FP3,0.251377082,0.00404891,0.024084768
DEG.wk52,ENSG00000233429,HOTAIRM1,-0.066788298,0.136482898,0.301761273
DEG.wk52,ENSG00000233431,LINC02596,-0.08955369,0.356660396,0.556425505
DEG.wk52,ENSG00000233435,AGGF1P2,0.221393783,0.101788922,0.248158433
DEG.wk52,ENSG00000233452,STXBP5-AS1,-0.121501283,0.00633534,0.034173867
DEG.wk52,ENSG00000233461,AL445524.1,-0.045554244,0.463180891,0.652100456
DEG.wk52,ENSG00000233469,ST6GALNAC4P1,-0.130513482,0.169439625,0.345924121
DEG.wk52,ENSG00000233476,EEF1A1P6,0.518701363,2.31e-05,0.000339578
DEG.wk52,ENSG00000233493,TMEM238,-0.046639683,0.675993701,0.808790932
DEG.wk52,ENSG00000233527,ZNF529-AS1,0.026797658,0.490997399,0.673995637
DEG.wk52,ENSG00000233554,B4GALT1-AS1,0.145663053,0.202049432,0.387157767
DEG.wk52,ENSG00000233560,KRT8P39,0.046406906,0.394104935,0.590880209
DEG.wk52,ENSG00000233585,AC231533.2,0.064484927,0.57854239,0.740439257
DEG.wk52,ENSG00000233586,AC246785.2,-0.032499977,0.794223077,0.883012917
DEG.wk52,ENSG00000233602,ERI3-IT1,-0.027159132,0.7803464,0.874294857
DEG.wk52,ENSG00000233609,RPL10P19,-0.174990553,0.243746777,0.436858028
DEG.wk52,ENSG00000233614,DDX11L10,0.086039731,0.453224004,0.644075744
DEG.wk52,ENSG00000233621,LINC01137,-0.040436488,0.325493846,0.52577543
DEG.wk52,ENSG00000233622,CYP2T1P,-0.048893832,0.420948177,0.614300904
DEG.wk52,ENSG00000233623,PGAM1P11,-0.132467593,0.309939672,0.509646694
DEG.wk52,ENSG00000233646,OR52T1P,-0.885937798,2.77e-15,2.17e-13
DEG.wk52,ENSG00000233654,AC108047.1,-0.055813221,0.558621452,0.726035585
DEG.wk52,ENSG00000233672,RNASEH2B-AS1,-0.299588423,1.13e-05,0.000184203
DEG.wk52,ENSG00000233673,ANAPC1P1,0.090504298,0.257514668,0.45203529
DEG.wk52,ENSG00000233690,EBAG9P1,-0.162084366,0.113975905,0.267885514
DEG.wk52,ENSG00000233695,GAS6-AS1,-0.213262506,0.000926759,0.007553736
DEG.wk52,ENSG00000233705,SLC26A4-AS1,-0.006348293,0.956044591,0.977787262
DEG.wk52,ENSG00000233716,AC074367.1,0.017800823,0.836711952,0.909168448
DEG.wk52,ENSG00000233757,AC092835.1,0.026910259,0.53498088,0.708110056
DEG.wk52,ENSG00000233791,LINC01136,-0.189924314,0.001920711,0.013435044
DEG.wk52,ENSG00000233806,LINC01237,-0.062299336,0.381637688,0.579379411
DEG.wk52,ENSG00000233822,H2BC15,-0.184021846,8.64e-05,0.001061758
DEG.wk52,ENSG00000233828,LINC01949,-0.036549457,0.555918797,0.723925017
DEG.wk52,ENSG00000233836,AC139769.1,0.190203172,0.002519835,0.016705775
DEG.wk52,ENSG00000233844,KCNQ5-IT1,0.079869887,0.475398255,0.661425246
DEG.wk52,ENSG00000233850,AC103563.7,0.027620742,0.815692571,0.895566485
DEG.wk52,ENSG00000233875,AL592078.1,-0.714562012,3.37e-15,2.62e-13
DEG.wk52,ENSG00000233885,YEATS2-AS1,0.062203737,0.44886199,0.639582447
DEG.wk52,ENSG00000233901,LINC01503,-0.011538333,0.848414404,0.916552623
DEG.wk52,ENSG00000233922,LINC01694,-0.242505249,0.048545203,0.150899045
DEG.wk52,ENSG00000233927,RPS28,0.185282164,0.000196433,0.002105606
DEG.wk52,ENSG00000233937,AC008443.1,0.013144426,0.728880035,0.842638428
DEG.wk52,ENSG00000233954,UQCRHL,-0.378051782,3.86e-05,0.000527708
DEG.wk52,ENSG00000233967,AL359715.1,0.022933185,0.712349147,0.832659453
DEG.wk52,ENSG00000233974,AC138951.1,-0.68248693,9.34e-07,2.04e-05
DEG.wk52,ENSG00000234009,RPL5P34,-0.077899871,0.446759172,0.637940692
